Time,Links,Qiymetler,Valyuta,Yer,Məlumat,Paylaşılma vaxtı,Scrape Vaxtı,Təmirli?,Çıxarış?,Ipoteka?,Elanın_Nömrəsi,Otaq_Sayı,Sahə,Mərtəbə_raw,Mərtəbə,BinadaMaxMərtəbə,AZN/m²
2023-04-14 00:00:00,https://bina.az/items/3261374,166000.0,AZN,Nərimanov r.,"2 otaqlı
99 m²
19/22 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3261374,2,99.0,19/22,19.0,22.0,1676.767676767677
2023-04-14 00:00:00,https://bina.az/items/3206425,500000.0,AZN,Gənclik m.,"5 otaqlı
202 m²
8/12 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3206425,5,202.0,8/12,8.0,12.0,2475.247524752476
2023-04-14 00:00:00,https://bina.az/items/3403128,230000.0,AZN,Gənclik m.,"3 otaqlı
105 m²
5/14 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3403128,3,105.0,5/14,5.0,14.0,2190.4761904761904
2023-04-14 00:00:00,https://bina.az/items/3419660,280000.0,AZN,Nərimanov r.,"3 otaqlı
145 m²
16/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419660,3,145.0,16/19,16.0,19.0,1931.0344827586207
2023-04-14 00:00:00,https://bina.az/items/3419635,214000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
123 m²
16/20 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka var,3419635,2,123.0,16/20,16.0,20.0,1739.8373983739837
2023-04-14 00:00:00,https://bina.az/items/3376576,110000.0,AZN,Gənclik m.,"2 otaqlı
62 m²
12/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3376576,2,62.0,12/16,12.0,16.0,1774.1935483870968
2023-04-14 00:00:00,https://bina.az/items/3419589,238000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
145 m²
6/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419589,3,145.0,6/18,6.0,18.0,1641.3793103448277
2023-04-14 00:00:00,https://bina.az/items/3206985,258000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
116 m²
5/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3206985,3,116.0,5/17,5.0,17.0,2224.137931034483
2023-04-14 00:00:00,https://bina.az/items/3100921,220000.0,AZN,Nərimanov r.,"4 otaqlı
135 m²
12/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3100921,4,135.0,12/17,12.0,17.0,1629.6296296296296
2023-04-14 00:00:00,https://bina.az/items/3419586,237000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
83 m²
3/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3419586,3,83.0,3/17,3.0,17.0,2855.421686746988
2023-04-14 00:00:00,https://bina.az/items/3419585,177000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
110 m²
13/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3419585,2,110.0,13/16,13.0,16.0,1609.090909090909
2023-04-14 00:00:00,https://bina.az/items/3411836,324000.0,AZN,Nərimanov r.,"3 otaqlı
130 m²
8/9 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3411836,3,130.0,8/9,8.0,9.0,2492.3076923076924
2023-04-16 12:25:00,https://bina.az/items/3419314,119000.0,AZN,Gənclik m.,"2 otaqlı
70 m²
5/16 mərtəbə","Bakı, dünən 12:25",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3419314,2,70.0,5/16,5.0,16.0,1700.0
2023-04-14 00:00:00,https://bina.az/items/3419555,275000.0,AZN,Nərimanov r.,"3 otaqlı
130 m²
4/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419555,3,130.0,4/16,4.0,16.0,2115.3846153846152
2023-04-14 00:00:00,https://bina.az/items/3387269,260000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
145 m²
6/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3387269,3,145.0,6/19,6.0,19.0,1793.103448275862
2023-04-14 00:00:00,https://bina.az/items/3419554,210000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
100 m²
5/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3419554,3,100.0,5/17,5.0,17.0,2100.0
2023-04-14 00:00:00,https://bina.az/items/3419545,223000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
129 m²
6/20 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419545,4,129.0,6/20,6.0,20.0,1728.6821705426355
2023-04-14 00:00:00,https://bina.az/items/3390420,155000.0,AZN,Gənclik m.,"2 otaqlı
54 m²
9/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3390420,2,54.0,9/16,9.0,16.0,2870.3703703703704
2023-04-14 00:00:00,https://bina.az/items/3342310,227000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
100 m²
15/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3342310,3,100.0,15/17,15.0,17.0,2270.0
2023-04-14 00:00:00,https://bina.az/items/3364307,227245.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
96.7 m²
15/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3364307,2,96.7,15/17,15.0,17.0,2350.0
2023-04-14 00:00:00,https://bina.az/items/3419531,260000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
136 m²
18/20 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419531,3,136.0,18/20,18.0,20.0,1911.764705882353
2023-04-14 00:00:00,https://bina.az/items/3419528,270000.0,AZN,Nərimanov r.,"3 otaqlı
120 m²
16/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419528,3,120.0,16/17,16.0,17.0,2250.0
2023-04-14 00:00:00,https://bina.az/items/3254516,373000.0,AZN,Nərimanov r.,"4 otaqlı
207 m²
5/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3254516,4,207.0,5/16,5.0,16.0,1801.9323671497584
2023-04-14 00:00:00,https://bina.az/items/3419510,220000.0,AZN,28 May m.,"3 otaqlı
82 m²
6/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419510,3,82.0,6/17,6.0,17.0,2682.9268292682927
2023-04-14 00:00:00,https://bina.az/items/2624498,1350000.0,AZN,Nərimanov r.,"5 otaqlı
300 m²
4/9 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka yoxdur,2624498,5,300.0,4/9,4.0,9.0,4500.0
2023-04-14 00:00:00,https://bina.az/items/3415176,76000.0,AZN,Nərimanov r.,"3 otaqlı
110 m²
16/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3415176,3,110.0,16/16,16.0,16.0,690.9090909090909
2023-04-14 00:00:00,https://bina.az/items/3419411,200000.0,AZN,Nərimanov r.,"3 otaqlı
81.3 m²
11/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419411,3,81.3,11/16,11.0,16.0,2460.0246002460026
2023-04-14 00:00:00,https://bina.az/items/3419409,225000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
100 m²
12/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419409,2,100.0,12/18,12.0,18.0,2250.0
2023-04-14 00:00:00,https://bina.az/items/3207342,560000.0,AZN,Gənclik m.,"4 otaqlı
200 m²
3/13 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3207342,4,200.0,3/13,3.0,13.0,2800.0
2023-04-14 00:00:00,https://bina.az/items/3419395,235000.0,AZN,Nərimanov r.,"3 otaqlı
76 m²
8/10 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419395,3,76.0,8/10,8.0,10.0,3092.1052631578946
2023-04-14 00:00:00,https://bina.az/items/3419376,300000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
185 m²
5/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419376,4,185.0,5/16,5.0,16.0,1621.6216216216217
2023-04-14 00:00:00,https://bina.az/items/3419385,305000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
154 m²
11/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419385,4,154.0,11/16,11.0,16.0,1980.5194805194808
2023-04-14 00:00:00,https://bina.az/items/3271866,275000.0,AZN,Nərimanov r.,"4 otaqlı
176 m²
14/15 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3271866,4,176.0,14/15,14.0,15.0,1562.5
2023-04-14 00:00:00,https://bina.az/items/3273643,390000.0,AZN,Nərimanov r.,"4 otaqlı
155 m²
8/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3273643,4,155.0,8/18,8.0,18.0,2516.1290322580644
2023-04-14 00:00:00,https://bina.az/items/3419374,255000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
93 m²
2/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3419374,3,93.0,2/16,2.0,16.0,2741.935483870968
2023-04-14 00:00:00,https://bina.az/items/3392818,289000.0,AZN,Nərimanov r.,"3 otaqlı
110 m²
4/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3392818,3,110.0,4/19,4.0,19.0,2627.2727272727275
2023-04-14 00:00:00,https://bina.az/items/3415025,165000.0,AZN,Nərimanov r.,"2 otaqlı
57 m²
12/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3415025,2,57.0,12/16,12.0,16.0,2894.736842105264
2023-04-14 00:00:00,https://bina.az/items/3419350,140000.0,AZN,Gənclik m.,"2 otaqlı
60 m²
11/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3419350,2,60.0,11/18,11.0,18.0,2333.333333333333
2023-04-14 00:00:00,https://bina.az/items/3386237,285000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
125 m²
7/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3386237,3,125.0,7/17,7.0,17.0,2280.0
2023-04-14 00:00:00,https://bina.az/items/3419333,116000.0,AZN,Nərimanov r.,"1 otaqlı
70 m²
5/20 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3419333,1,70.0,5/20,5.0,20.0,1657.142857142857
2023-04-14 00:00:00,https://bina.az/items/3419323,273000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
6/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419323,3,130.0,6/19,6.0,19.0,2100.0
2023-04-14 00:00:00,https://bina.az/items/3419322,245000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
103 m²
3/7 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3419322,3,103.0,3/7,3.0,7.0,2378.640776699029
2023-04-14 00:00:00,https://bina.az/items/3395071,165000.0,AZN,Nərimanov r.,"2 otaqlı
57 m²
12/14 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3395071,2,57.0,12/14,12.0,14.0,2894.736842105264
2023-04-14 00:00:00,https://bina.az/items/3349572,175000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
58 m²
11/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3349572,2,58.0,11/16,11.0,16.0,3017.2413793103447
2023-04-14 00:00:00,https://bina.az/items/3349537,258000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
118 m²
16/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3349537,3,118.0,16/16,16.0,16.0,2186.4406779661017
2023-04-14 00:00:00,https://bina.az/items/3349670,405000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
162.1 m²
8/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3349670,3,162.1,8/16,8.0,16.0,2498.4577421344848
2023-04-14 00:00:00,https://bina.az/items/3349637,366000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
143.7 m²
10/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3349637,4,143.7,10/16,10.0,16.0,2546.9728601252614
2023-04-14 00:00:00,https://bina.az/items/3320410,429000.0,AZN,Nərimanov r.,"4 otaqlı
232 m²
12/15 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3320410,4,232.0,12/15,12.0,15.0,1849.1379310344828
2023-04-14 00:00:00,https://bina.az/items/3419291,275000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
6/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419291,3,130.0,6/19,6.0,19.0,2115.3846153846152
2023-04-14 00:00:00,https://bina.az/items/3419288,275000.0,AZN,Nərimanov r.,"3 otaqlı
127 m²
4/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419288,3,127.0,4/16,4.0,16.0,2165.3543307086616
2023-04-14 00:00:00,https://bina.az/items/3419284,330000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
175 m²
8/10 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419284,4,175.0,8/10,8.0,10.0,1885.7142857142856
2023-04-14 00:00:00,https://bina.az/items/3198452,227000.0,AZN,Gənclik m.,"2 otaqlı
97 m²
15/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3198452,2,97.0,15/18,15.0,18.0,2340.2061855670104
2023-04-14 00:00:00,https://bina.az/items/3419233,324500.0,AZN,Nərimanov r.,"3 otaqlı
125 m²
8/9 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419233,3,125.0,8/9,8.0,9.0,2596.0
2023-04-14 00:00:00,https://bina.az/items/3419223,227245.0,AZN,Gənclik m.,"2 otaqlı
96.7 m²
15/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3419223,2,96.7,15/17,15.0,17.0,2350.0
2023-04-14 00:00:00,https://bina.az/items/3157091,838000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
390 m²
7/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3157091,4,390.0,7/17,7.0,17.0,2148.7179487179487
2023-04-14 00:00:00,https://bina.az/items/3047172,444000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
220 m²
14/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3047172,4,220.0,14/17,14.0,17.0,2018.1818181818185
2023-04-14 00:00:00,https://bina.az/items/3262912,247000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
127.7 m²
9/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3262912,4,127.7,9/19,9.0,19.0,1934.2208300704776
2023-04-14 00:00:00,https://bina.az/items/3388692,170000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
58 m²
14/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3388692,2,58.0,14/18,14.0,18.0,2931.0344827586205
2023-04-14 00:00:00,https://bina.az/items/3366651,275000.0,AZN,Nərimanov r.,"3 otaqlı
102.7 m²
15/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3366651,3,102.7,15/17,15.0,17.0,2677.7020447906525
2023-04-14 00:00:00,https://bina.az/items/3419190,305000.0,AZN,Gənclik m.,"4 otaqlı
154 m²
10/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419190,4,154.0,10/16,10.0,16.0,1980.5194805194808
2023-04-14 00:00:00,https://bina.az/items/3419177,429000.0,AZN,Nərimanov r.,"5 otaqlı
270 m²
15/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419177,5,270.0,15/18,15.0,18.0,1588.888888888889
2023-04-14 00:00:00,https://bina.az/items/3419167,227245.0,AZN,Gənclik m.,"2 otaqlı
96.7 m²
15/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3419167,2,96.7,15/17,15.0,17.0,2350.0
2023-04-16 16:15:00,https://bina.az/items/3288782,225000.0,AZN,Dərnəgül m.,"4 otaqlı
135 m²
10/18 mərtəbə","Bakı, dünən 16:15",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3288782,4,135.0,10/18,10.0,18.0,1666.6666666666667
2023-04-14 00:00:00,https://bina.az/items/3419158,145000.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
56 m²
6/14 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3419158,1,56.0,6/14,6.0,14.0,2589.285714285714
2023-04-14 00:00:00,https://bina.az/items/3340173,213000.0,AZN,28 May m.,"4 otaqlı
100 m²
6/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3340173,4,100.0,6/16,6.0,16.0,2130.0
2023-04-14 00:00:00,https://bina.az/items/3377066,285000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
176 m²
7/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3377066,4,176.0,7/16,7.0,16.0,1619.3181818181818
2023-04-14 00:00:00,https://bina.az/items/3419135,250000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
95 m²
2/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3419135,3,95.0,2/16,2.0,16.0,2631.5789473684213
2023-04-14 00:00:00,https://bina.az/items/3321546,375000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
180 m²
10/15 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3321546,4,180.0,10/15,10.0,15.0,2083.333333333333
2023-04-14 00:00:00,https://bina.az/items/3335308,220000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
2/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3335308,3,130.0,2/16,2.0,16.0,1692.3076923076924
2023-04-14 00:00:00,https://bina.az/items/3419112,147400.0,AZN,Nəriman Nərimanov m.,"1 otaqlı
67 m²
4/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3419112,1,67.0,4/16,4.0,16.0,2200.0
2023-04-14 00:00:00,https://bina.az/items/3419101,216000.0,AZN,Nərimanov r.,"2 otaqlı
108.8 m²
10/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3419101,2,108.8,10/17,10.0,17.0,1985.2941176470588
2023-04-14 00:00:00,https://bina.az/items/3138206,240000.0,AZN,Nərimanov r.,"2 otaqlı
90 m²
9/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3138206,2,90.0,9/16,9.0,16.0,2666.6666666666665
2023-04-14 00:00:00,https://bina.az/items/3401329,287000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
175 m²
14/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3401329,4,175.0,14/17,14.0,17.0,1640.0
2023-04-14 00:00:00,https://bina.az/items/3376435,120000.0,AZN,Nərimanov r.,"2 otaqlı
65 m²
4/11 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3376435,2,65.0,4/11,4.0,11.0,1846.1538461538464
2023-04-14 00:00:00,https://bina.az/items/3419082,215000.0,AZN,Nərimanov r.,"3 otaqlı
118 m²
4/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3419082,3,118.0,4/16,4.0,16.0,1822.033898305085
2023-04-14 00:00:00,https://bina.az/items/3419065,225000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
90 m²
12/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419065,2,90.0,12/17,12.0,17.0,2500.0
2023-04-14 00:00:00,https://bina.az/items/3419063,200000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
115 m²
7/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış yoxdur,İpoteka yoxdur,3419063,3,115.0,7/18,7.0,18.0,1739.1304347826087
2023-04-16 15:16:00,https://bina.az/items/3416032,188000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
89 m²
15/17 mərtəbə","Bakı, dünən 15:16",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3416032,2,89.0,15/17,15.0,17.0,2112.3595505617977
2023-04-14 00:00:00,https://bina.az/items/3380086,285000.0,AZN,Nəriman Nərimanov m.,"4 otaqlı
176 m²
7/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka yoxdur,3380086,4,176.0,7/16,7.0,16.0,1619.3181818181818
2023-04-14 00:00:00,https://bina.az/items/3362512,2200000.0,AZN,Nəriman Nərimanov m.,"5 otaqlı
285 m²
4/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3362512,5,285.0,4/16,4.0,16.0,7719.298245614035
2023-04-14 00:00:00,https://bina.az/items/3419034,205000.0,AZN,Nərimanov r.,"3 otaqlı
115 m²
17/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419034,3,115.0,17/19,17.0,19.0,1782.608695652174
2023-04-14 00:00:00,https://bina.az/items/3419027,200000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
68 m²
9/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419027,2,68.0,9/16,9.0,16.0,2941.176470588235
2023-04-14 00:00:00,https://bina.az/items/3092432,410000.0,AZN,Nərimanov r.,"3 otaqlı
195 m²
3/18 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış var,İpoteka var,3092432,3,195.0,3/18,3.0,18.0,2102.5641025641025
2023-04-14 00:00:00,https://bina.az/items/3419021,275000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
127 m²
6/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419021,3,127.0,6/19,6.0,19.0,2165.3543307086616
2023-04-14 00:00:00,https://bina.az/items/3419022,340000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
150 m²
11/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3419022,3,150.0,11/17,11.0,17.0,2266.6666666666665
2023-04-14 00:00:00,https://bina.az/items/3419020,285000.0,AZN,Nərimanov r.,"4 otaqlı
176 m²
7/16 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka yoxdur,3419020,4,176.0,7/16,7.0,16.0,1619.3181818181818
2023-04-14 00:00:00,https://bina.az/items/3403046,310000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
135 m²
4/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur,3403046,3,135.0,4/17,4.0,17.0,2296.296296296296
2023-04-14 00:00:00,https://bina.az/items/3303550,275000.0,AZN,Nəriman Nərimanov m.,"3 otaqlı
167 m²
6/19 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3303550,3,167.0,6/19,6.0,19.0,1646.7065868263471
2023-04-14 00:00:00,https://bina.az/items/3418944,150000.0,AZN,Nəriman Nərimanov m.,"2 otaqlı
70 m²
16/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:09,Təmirli,Çıxarış var,İpoteka var,3418944,2,70.0,16/17,16.0,17.0,2142.8571428571427
